Player,90s,Goals,Shots,PKs,npxG,npG,Born,Age
Dor Peretz (1995),3.5,0.0,3.0,0.0,0.7,0.0,1995.0,26.0
Douglas Costa (1990),39.8,7.0,82.0,0.0,4.6000000000000005,7.0,1990.0,31.0
Douglas Luiz (1998),93.6,3.0,100.0,0.0,5.699999999999999,3.0,1998.0,23.0
Douglas Santos (1994),26.4,1.0,22.0,0.0,1.0,1.0,1994.0,27.0
Dries Mertens (1987),100.30000000000001,58.0,363.0,5.0,36.4,53.0,1987.0,34.0
Driss Khalid (1999),0.3,0.0,1.0,0.0,0.1,0.0,1999.0,22.0
Driss Trichard (1995),1.0,0.0,0.0,0.0,0.0,0.0,1995.0,26.0
Drissa Camara (2002),0.2,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
Duje Ćaleta-Car (1996),78.0,4.0,39.0,0.0,3.5999999999999996,4.0,1996.0,25.0
Duje Čop (1990),8.7,0.0,16.0,0.0,2.8,0.0,1990.0,31.0
Durel Avounou (1997),7.2,0.0,7.0,0.0,0.4,0.0,1997.0,24.0
Duván Zapata (1991),117.80000000000001,76.0,404.0,6.0,59.900000000000006,70.0,1991.0,30.0
Dušan Basta (1984),8.6,0.0,9.0,0.0,0.6,0.0,1984.0,37.0
Dušan Tadić (1988),31.0,6.0,38.0,1.0,4.1,5.0,1988.0,33.0
Dušan Vlahović (2000),70.6,43.0,223.0,12.0,29.5,31.0,2000.0,21.0
Dwight Gayle (1990),37.2,11.0,97.0,0.0,15.9,11.0,1990.0,31.0
Dwight McNeil (1999),105.60000000000001,7.0,120.0,0.0,5.5,7.0,1999.0,22.0
Dylan Bahamboula (1995),0.3,0.0,1.0,0.0,0.0,0.0,1995.0,26.0
Dylan Bronn (1995),63.9,3.0,26.0,1.0,1.7000000000000002,2.0,1995.0,26.0
Dylan Chambost (1997),3.8,0.0,7.0,0.0,0.4,0.0,1997.0,24.0
Dylan Lempereur (1998),1.6,0.0,1.0,0.0,0.0,0.0,1998.0,23.0
Dávid Hancko (1997),3.1,0.0,2.0,0.0,0.2,0.0,1997.0,24.0
Dávid Strelec (2001),5.3,1.0,5.0,0.0,0.4,1.0,2001.0,20.0
Dénys Bain (1993),15.1,1.0,3.0,0.0,0.5,1.0,1993.0,28.0
Dídac Vilà (1989),63.699999999999996,0.0,49.0,0.0,4.4,0.0,1989.0,32.0
Dória (1994),0.9,0.0,0.0,0.0,0.0,0.0,1994.0,27.0
Dženis Burnić (1998),3.4,0.0,7.0,0.0,0.2,0.0,1998.0,23.0
Ebenezer Ofori (1995),0.1,0.0,0.0,0.0,0.0,0.0,1995.0,26.0
Eberechi Eze (1998),28.799999999999997,4.0,37.0,0.0,2.2,4.0,1998.0,23.0
Ebrima Colley (2000),13.1,1.0,33.0,0.0,2.9,1.0,2000.0,21.0
Ebrima Darboe (2001),4.3,0.0,4.0,0.0,0.1,0.0,2001.0,20.0
Eddie Nketiah (1999),13.099999999999998,5.0,32.0,0.0,6.1,5.0,1999.0,22.0
Eddie Salcedo (2001),20.9,3.0,60.0,0.0,5.8999999999999995,3.0,2001.0,20.0
Eddy Gnahoré (1993),37.5,4.0,39.0,0.0,4.4,4.0,1993.0,28.0
Eddy Sylvestre (1999),4.5,0.0,2.0,0.0,0.5,0.0,1999.0,22.0
Eden Hazard (1991),83.6,32.0,199.0,6.0,21.2,26.0,1991.0,30.0
Eden Massouema (1997),2.1,0.0,1.0,0.0,0.0,0.0,1997.0,24.0
Edgar Ié (1994),46.3,1.0,16.0,0.0,1.2,1.0,1994.0,27.0
Edgar Prib (1989),2.2,0.0,6.0,0.0,0.3,0.0,1989.0,32.0
Edgar Salli (1992),1.3,0.0,1.0,0.0,0.1,0.0,1992.0,29.0
Edgar Sevikyan (2001),0.1,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Edgaras Dubickas (1998),0.0,0.0,0.0,0.0,0.0,0.0,1998.0,23.0
Edimilson Fernandes (1996),60.199999999999996,3.0,65.0,0.0,3.1,3.0,1996.0,25.0
Edin Džeko (1986),128.2,56.0,528.0,0.0,71.0,56.0,1986.0,35.0
Edinson Cavani (1987),74.2,62.0,227.0,8.0,49.1,54.0,1987.0,34.0
Edmilson Indjai (2000),0.5,0.0,0.0,0.0,0.0,0.0,2000.0,21.0
Edmond Tapsoba (1999),49.0,2.0,21.0,0.0,1.2000000000000002,2.0,1999.0,22.0
Edoardo Bove (2002),0.5,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
Edoardo Goldaniga (1993),71.1,3.0,30.0,0.0,3.7,3.0,1993.0,28.0
Edoardo Vergani (2001),0.4,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Edouard Michut (2003),0.2,0.0,0.0,0.0,0.0,0.0,2003.0,18.0
Edu Expósito (1996),54.1,4.0,74.0,1.0,2.9000000000000004,3.0,1996.0,25.0
Eduard Löwen (1997),39.0,5.0,73.0,0.0,3.9,5.0,1997.0,24.0
Eduardo Camavinga (2002),61.4,3.0,50.0,0.0,3.8000000000000003,3.0,2002.0,19.0
Eduardo Henrique (1995),10.3,1.0,8.0,0.0,1.2,1.0,1995.0,26.0
Efthimis Koulouris (1996),17.1,4.0,40.0,0.0,4.6,4.0,1996.0,25.0
El Bilal Touré (2001),27.9,8.0,53.0,3.0,7.0,5.0,2001.0,20.0
Elba Rashani (1993),9.9,4.0,12.0,0.0,1.3,4.0,1993.0,28.0
Eldor Shomurodov (1995),24.6,10.0,54.0,0.0,7.3999999999999995,10.0,1995.0,26.0
Elhadji Dieye (2002),0.2,0.0,1.0,0.0,0.0,0.0,2002.0,19.0
Elhadji Pape Diaw (1994),0.2,0.0,0.0,0.0,0.0,0.0,1994.0,27.0
Eliaquim Mangala (1991),18.0,0.0,6.0,0.0,0.8999999999999999,0.0,1991.0,30.0
Elias Kachunga (1992),27.9,1.0,27.0,0.0,2.9,1.0,1992.0,29.0
Elie Youan (1999),2.0,0.0,3.0,0.0,0.4,0.0,1999.0,22.0
Elif Elmas (1999),31.9,5.0,54.0,0.0,4.6,5.0,1999.0,22.0
Elio Capradossi (1996),1.9,0.0,1.0,0.0,0.1,0.0,1996.0,25.0
Eliot Matazo (2002),10.2,1.0,4.0,0.0,1.3,1.0,2002.0,19.0
Eliseo Falcon (1997),0.8,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Elliot Anderson (2002),0.0,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
Ellis Simms (2001),0.7,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Ellyes Skhiri (1995),137.4,16.0,115.0,0.0,10.7,16.0,1995.0,26.0
Eloi Amagat (1985),0.2,0.0,2.0,0.0,0.3,0.0,1985.0,36.0
Elseid Hysaj (1994),111.60000000000001,2.0,40.0,0.0,2.0,2.0,1994.0,27.0
Elvis Rexhbeçaj (1997),57.9,7.0,68.0,0.0,4.4,7.0,1997.0,24.0
Emanuel Cecchini (1996),0.3,0.0,1.0,0.0,0.0,0.0,1996.0,25.0
Emanuel Vignato (2000),24.8,2.0,36.0,0.0,2.4,2.0,2000.0,21.0
Emanuele Giaccherini (1985),33.0,6.0,40.0,1.0,3.1,5.0,1985.0,36.0
Emanuele Ndoj (1996),6.2,0.0,9.0,0.0,1.2,0.0,1996.0,25.0
Emanuele Torrasi (1999),0.1,0.0,0.0,0.0,0.0,0.0,1999.0,22.0
Emerson (1999),82.5,4.0,41.0,0.0,3.0,4.0,1999.0,22.0
Emerson Hyndman (1996),1.0,0.0,0.0,0.0,0.0,0.0,1996.0,25.0
Emerson Palmieri (1994),37.800000000000004,1.0,30.0,0.0,2.0,1.0,1994.0,27.0
Emi Buendía (1996),39.099999999999994,2.0,59.0,0.0,3.6,2.0,1996.0,25.0
Emil Berggreen (1993),7.4,4.0,12.0,0.0,2.0,4.0,1993.0,28.0
Emil Forsberg (1991),69.2,22.0,143.0,11.0,14.899999999999999,11.0,1991.0,30.0
Emil Hallfreðsson (1984),14.4,1.0,4.0,0.0,0.0,1.0,1984.0,37.0
Emil Krafth (1994),75.1,2.0,26.0,0.0,1.6,2.0,1994.0,27.0
Emile Smith Rowe (2000),30.8,10.0,38.0,0.0,5.4,10.0,2000.0,21.0
Emiliano Insúa (1989),46.9,2.0,19.0,0.0,1.0,2.0,1989.0,32.0
Emiliano Moretti (1981),42.1,0.0,5.0,0.0,0.4,0.0,1981.0,40.0
Emiliano Rigoni (1993),23.3,4.0,40.0,0.0,5.6,4.0,1993.0,28.0
Emiliano Sala (1990),48.900000000000006,24.0,131.0,6.0,17.0,18.0,1990.0,31.0
Emiliano Velázquez (1994),14.2,0.0,9.0,0.0,0.8,0.0,1994.0,27.0
Emmanuel Agyemang-Badu (1990),4.4,0.0,3.0,0.0,0.3,0.0,1990.0,31.0
Emmanuel Amankwaa Akurugu (2001),1.4,0.0,1.0,0.0,0.0,0.0,2001.0,20.0
Emmanuel Apeh (1996),0.2,0.0,0.0,0.0,0.0,0.0,1996.0,25.0
Emmanuel Boateng (1996),22.0,7.0,60.0,0.0,8.4,7.0,1996.0,25.0
Emmanuel Bourgaud (1987),6.0,0.0,11.0,0.0,0.4,0.0,1987.0,34.0
Emmanuel Dennis (1997),19.8,8.0,40.0,0.0,4.8,8.0,1997.0,24.0
Emmanuel Gyasi (1994),50.9,7.0,55.0,0.0,9.4,7.0,1994.0,27.0
Emmanuel Imorou (1988),12.8,0.0,3.0,0.0,0.1,0.0,1988.0,33.0
Emmanuel Rivière (1990),29.4,6.0,83.0,2.0,11.0,4.0,1990.0,31.0
Emre Can (1994),88.4,12.0,104.0,3.0,6.9,9.0,1994.0,27.0
Emre Mor (1997),17.1,1.0,28.0,0.0,1.5,1.0,1997.0,24.0
Emre Çolak (1991),16.1,1.0,18.0,0.0,1.6,1.0,1991.0,30.0
Emrehan Gedikli (2003),0.3,0.0,0.0,0.0,0.0,0.0,2003.0,18.0
Enda Stevens (1990),67.2,2.0,38.0,0.0,2.3,2.0,1990.0,31.0
Eneko Bóveda (1988),13.2,0.0,0.0,0.0,0.0,0.0,1988.0,33.0
Enes Ünal (1997),98.6,28.0,233.0,6.0,25.999999999999996,22.0,1997.0,24.0
Enis Bardhi (1995),100.69999999999999,23.0,216.0,2.0,15.7,21.0,1995.0,26.0
Enock Kwateng (1997),62.099999999999994,1.0,18.0,0.0,1.4,1.0,1997.0,24.0
Enock Mwepu (1998),7.1,1.0,10.0,0.0,1.4,1.0,1998.0,23.0
Enric Franquesa (1997),5.8,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Enric Gallego (1986),37.7,8.0,69.0,0.0,7.699999999999999,8.0,1986.0,35.0
Enric Saborit (1992),15.9,0.0,6.0,0.0,0.3,0.0,1992.0,29.0
Enrico Bearzotti (1996),4.6,0.0,4.0,0.0,0.1,0.0,1996.0,25.0
Enrico Brignola (1999),16.9,4.0,39.0,0.0,3.1999999999999997,4.0,1999.0,22.0
Enrico Valentini (1989),14.4,0.0,8.0,0.0,0.2,0.0,1989.0,32.0
Enzo Crivelli (1995),44.6,9.0,41.0,0.0,8.8,9.0,1995.0,26.0
Enzo Ebosse (1999),9.9,0.0,0.0,0.0,0.0,0.0,1999.0,22.0
Enzo Fernández (1995),0.8,0.0,0.0,0.0,0.0,0.0,1995.0,26.0
Enzo Le Fée (2000),32.6,0.0,45.0,0.0,1.7999999999999998,0.0,2000.0,21.0
Enzo Loiodice (2000),13.4,0.0,9.0,0.0,0.2,0.0,2000.0,21.0
Enzo Millot (2002),0.9,0.0,2.0,0.0,0.1,0.0,2002.0,19.0
Enzo Roco (1992),15.6,1.0,5.0,0.0,0.6,1.0,1992.0,29.0
Eren Dinkçi (2001),1.2,1.0,3.0,0.0,0.4,1.0,2001.0,20.0
Erhan Mašović (1998),12.2,0.0,3.0,0.0,0.2,0.0,1998.0,23.0
Eric Bailly (1994),32.5,1.0,8.0,0.0,1.3,1.0,1994.0,27.0
Eric Dier (1994),108.1,3.0,70.0,0.0,6.0,3.0,1994.0,27.0
Eric García (2001),26.900000000000002,0.0,8.0,0.0,0.7,0.0,2001.0,20.0
Eric Maxim Choupo-Moting (1989),50.4,17.0,133.0,0.0,17.6,17.0,1989.0,32.0
Erick Cabaco (1995),59.1,2.0,22.0,0.0,2.1,2.0,1995.0,26.0
Erick Pulgar (1994),115.69999999999999,17.0,104.0,12.0,4.2,5.0,1994.0,27.0
Erik Durm (1992),50.2,1.0,42.0,0.0,2.6999999999999997,1.0,1992.0,29.0
Erik Expósito (1996),5.2,1.0,10.0,0.0,1.1,1.0,1996.0,25.0
Erik Morán (1991),2.5,0.0,0.0,0.0,0.0,0.0,1991.0,30.0
Erik Palmer-Brown (1997),1.0,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Erik Pieters (1988),80.39999999999999,1.0,32.0,0.0,2.0,1.0,1988.0,33.0
Erik Thommy (1994),51.099999999999994,9.0,131.0,0.0,8.0,9.0,1994.0,27.0
Erling Haaland (2000),49.5,53.0,172.0,5.0,35.7,48.0,2000.0,21.0
Ermedin Demirović (1998),21.6,6.0,50.0,0.0,6.000000000000001,6.0,1998.0,23.0
Ermin Bičakčić (1990),40.5,4.0,22.0,0.0,3.3,4.0,1990.0,31.0
Ernest Seka (1987),24.2,1.0,15.0,0.0,0.7,1.0,1987.0,34.0
Ernesto Torregrossa (1992),23.6,8.0,65.0,2.0,6.3999999999999995,6.0,1992.0,29.0
Eros Schiavon (1983),4.3,0.0,1.0,0.0,0.0,0.0,1983.0,38.0
Ervin Taha (1999),0.4,0.0,1.0,0.0,0.0,0.0,1999.0,22.0
Ervin Zukanović (1987),56.0,0.0,41.0,0.0,2.5,0.0,1987.0,34.0
Erwan Belhadji (2001),0.3,0.0,1.0,0.0,0.0,0.0,2001.0,20.0
Estanis (2003),0.1,0.0,0.0,0.0,0.0,0.0,2003.0,18.0
Esteban Burgos (1992),24.700000000000003,4.0,5.0,2.0,1.8,2.0,1992.0,29.0
Esteban Granero (1987),41.4,5.0,49.0,0.0,3.9,5.0,1987.0,34.0
Esteban Rolón (1995),16.2,0.0,11.0,0.0,0.9,0.0,1995.0,26.0
Esteban Saveljich (1991),15.3,0.0,7.0,0.0,0.8,0.0,1991.0,30.0
Ethan Ampadu (2000),34.4,0.0,10.0,0.0,0.6000000000000001,0.0,2000.0,21.0
Ethan Pinnock (1993),17.0,1.0,12.0,0.0,1.2,1.0,1993.0,28.0
Eugen Polanski (1986),2.9,0.0,4.0,0.0,0.2,0.0,1986.0,35.0
Eugeni Valderrama (1994),1.3,0.0,0.0,0.0,0.0,0.0,1994.0,27.0
Evann Guessand (2001),2.0,1.0,4.0,0.0,0.9,1.0,2001.0,20.0
Evens Joseph (1999),3.6,0.0,3.0,1.0,0.2,-1.0,1999.0,22.0
Everton Luiz (1988),10.6,0.0,3.0,0.0,0.1,0.0,1988.0,33.0
Ewerton (1989),14.9,0.0,8.0,0.0,0.4,0.0,1989.0,32.0
Exequiel Palacios (1998),15.8,0.0,8.0,0.0,0.30000000000000004,0.0,1998.0,23.0
Ezequiel Garay (1986),62.2,2.0,25.0,0.0,2.2,2.0,1986.0,35.0
Ezequiel Muñoz (1990),17.9,0.0,9.0,0.0,0.5,0.0,1990.0,31.0
Ezequiel Ponce (1997),12.2,2.0,21.0,0.0,3.1,2.0,1997.0,24.0
Ezequiel Schelotto (1989),20.2,0.0,13.0,0.0,1.0,0.0,1989.0,32.0
Ezequiel Ávila (1994),50.0,22.0,189.0,1.0,15.200000000000001,21.0,1994.0,27.0
Ezgjan Alioski (1992),27.3,2.0,25.0,0.0,1.5,2.0,1992.0,29.0
Ezri Konsa (1997),75.7,5.0,46.0,0.0,5.1,5.0,1997.0,24.0
Eñaut Mendía (1999),0.7,0.0,1.0,0.0,0.0,0.0,1999.0,22.0
Fabian Delph (1989),46.400000000000006,1.0,18.0,0.0,0.4,1.0,1989.0,32.0
Fabian Frei (1989),8.9,1.0,9.0,0.0,0.5,1.0,1989.0,32.0
Fabian Johnson (1987),19.4,2.0,6.0,0.0,1.5,2.0,1987.0,34.0
Fabian Klos (1987),42.900000000000006,8.0,87.0,3.0,9.600000000000001,5.0,1987.0,34.0
Fabian Kunze (1998),21.6,0.0,12.0,0.0,0.6,0.0,1998.0,23.0
Fabian Lustenberger (1988),41.7,0.0,5.0,0.0,0.2,0.0,1988.0,33.0
Fabian Reese (1997),1.8,0.0,7.0,0.0,0.30000000000000004,0.0,1997.0,24.0
Fabian Schär (1991),88.10000000000001,9.0,74.0,1.0,6.800000000000001,8.0,1991.0,30.0
Fabiano Parisi (2000),6.4,0.0,7.0,0.0,0.3,0.0,2000.0,21.0
Fabien Centonze (1996),80.8,5.0,49.0,0.0,2.5,5.0,1996.0,25.0
Fabien Lemoine (1987),30.4,1.0,18.0,0.0,1.1,1.0,1987.0,34.0
Fabinho (1993),120.9,11.0,69.0,4.0,4.9,7.0,1993.0,28.0
Fabio Borini (1991),39.4,7.0,107.0,1.0,6.800000000000001,6.0,1991.0,30.0
Fabio Carvalho (2002),2.8,1.0,9.0,0.0,1.1,1.0,2002.0,19.0
Fabio Ceravolo (1987),13.799999999999999,2.0,20.0,1.0,2.1,1.0,1987.0,34.0
Fabio Depaoli (1997),78.50000000000001,0.0,56.0,0.0,3.3999999999999995,0.0,1997.0,24.0
Fabio González (1997),0.7,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Fabio Lucioni (1987),42.8,3.0,20.0,0.0,2.1,3.0,1987.0,34.0
Fabio Pisacane (1986),76.19999999999999,2.0,20.0,0.0,1.7000000000000002,2.0,1986.0,35.0
Fabio Quagliarella (1983),128.1,70.0,440.0,24.0,42.6,46.0,1983.0,38.0
Fabián Balbuena (1991),48.8,3.0,36.0,0.0,4.4,3.0,1991.0,30.0
Fabián Orellana (1986),93.9,20.0,162.0,9.0,14.9,11.0,1986.0,35.0
Fabián Ruiz Peña (1996),124.30000000000001,19.0,230.0,0.0,12.7,19.0,1996.0,25.0
Fabrizio Cacciatore (1986),56.6,2.0,32.0,0.0,1.5,2.0,1986.0,35.0
Fabrizio Caligara (2000),2.2,0.0,0.0,0.0,0.0,0.0,2000.0,21.0
Facundo Ferreyra (1991),12.0,3.0,17.0,0.0,2.8999999999999995,3.0,1991.0,30.0
Facundo Medina (1999),37.4,3.0,15.0,0.0,1.8,3.0,1999.0,22.0
Facundo Pellistri (2001),12.6,0.0,11.0,0.0,1.0,0.0,2001.0,20.0
Facundo Píriz (1990),10.3,0.0,11.0,0.0,0.8,0.0,1990.0,31.0
Facundo Roncaglia (1987),63.1,2.0,24.0,0.0,1.3,2.0,1987.0,34.0
Fahad Al Muwallad (1994),0.3,0.0,0.0,0.0,0.0,0.0,1994.0,27.0
Faitout Maouassa (1998),67.4,3.0,63.0,0.0,2.6,3.0,1998.0,23.0
Fali (1993),41.6,0.0,19.0,0.0,1.0,0.0,1993.0,28.0
Fallou Diagne (1989),24.9,1.0,15.0,0.0,0.6,1.0,1989.0,32.0
Faouzi Ghoulam (1991),33.2,3.0,26.0,0.0,1.7000000000000002,3.0,1991.0,30.0
Farid Boulaya (1993),50.6,11.0,114.0,1.0,7.3999999999999995,10.0,1993.0,28.0
Farid El Melali (1997),11.799999999999999,3.0,28.0,0.0,2.6999999999999997,3.0,1997.0,24.0
Farès Bahlouli (1995),3.4,1.0,4.0,0.0,0.3,1.0,1995.0,26.0
Faustino Anjorin (2001),0.2,0.0,1.0,0.0,0.0,0.0,2001.0,20.0
Fayçal Fajr (1988),67.0,6.0,79.0,0.0,3.9,6.0,1988.0,33.0
Fede San Emeterio (1997),35.7,0.0,6.0,0.0,0.1,0.0,1997.0,24.0
Fede Vico (1994),18.2,2.0,23.0,1.0,1.2,1.0,1994.0,27.0
Federico Barba (1993),62.1,0.0,23.0,0.0,1.7,0.0,1993.0,28.0
Federico Bernardeschi (1994),65.0,8.0,171.0,0.0,13.899999999999999,8.0,1994.0,27.0
Federico Bonazzoli (1997),28.5,11.0,97.0,1.0,7.3,10.0,1997.0,24.0
Federico Bonini (2001),0.1,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Federico Cartabia (1993),14.7,2.0,34.0,0.0,1.5,2.0,1993.0,28.0
Federico Ceccherini (1992),91.0,1.0,41.0,0.0,3.0,1.0,1992.0,29.0
Federico Chiesa (1997),133.4,34.0,448.0,1.0,35.400000000000006,33.0,1997.0,24.0
Federico Di Francesco (1994),52.0,9.0,107.0,0.0,9.8,9.0,1994.0,27.0
Federico Dimarco (1997),53.29999999999999,8.0,84.0,0.0,5.0,8.0,1997.0,24.0
Federico Dionisi (1987),2.3,1.0,11.0,0.0,0.6,1.0,1987.0,34.0
Federico Fazio (1987),81.7,9.0,60.0,0.0,5.5,9.0,1987.0,34.0
Federico Fernández (1989),104.2,3.0,40.0,0.0,3.3999999999999995,3.0,1989.0,32.0
Federico Marigosu (2001),0.3,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Federico Mattiello (1995),50.0,1.0,34.0,0.0,1.4000000000000001,1.0,1995.0,26.0
Federico Palacios Martínez (1995),10.5,2.0,7.0,0.0,1.2,2.0,1995.0,26.0
Federico Peluso (1984),63.0,2.0,23.0,0.0,2.2,2.0,1984.0,37.0
Federico Ricca (1994),12.3,0.0,3.0,0.0,0.1,0.0,1994.0,27.0
Federico Ricci (1994),12.6,1.0,28.0,0.0,2.5,1.0,1994.0,27.0
Federico Santander (1991),32.599999999999994,10.0,105.0,1.0,11.9,9.0,1991.0,30.0
Federico Valverde (1998),67.3,5.0,82.0,0.0,5.099999999999999,5.0,1998.0,23.0
Federico Viviani (1992),31.3,3.0,54.0,0.0,2.6,3.0,1992.0,29.0
Felice D'Amico (2000),0.0,0.0,1.0,0.0,0.0,0.0,2000.0,21.0
Felipe (1987),17.299999999999997,2.0,12.0,0.0,0.9,2.0,1987.0,34.0
Felipe (1989),57.1,3.0,39.0,0.0,2.8000000000000003,3.0,1989.0,32.0
Felipe Anderson (1993),80.9,17.0,128.0,0.0,12.4,17.0,1993.0,28.0
Felipe Avenatti (1993),5.2,0.0,2.0,0.0,0.1,0.0,1993.0,28.0
Felipe Caicedo (1988),51.7,29.0,127.0,2.0,20.299999999999997,27.0,1988.0,33.0
Felipe Curcio (1993),0.1,0.0,0.0,0.0,0.0,0.0,1993.0,28.0
Felipe Vizeu (1997),0.4,0.0,1.0,0.0,0.0,0.0,1997.0,24.0
Felipe dal Belo (1984),65.9,4.0,37.0,0.0,5.7,4.0,1984.0,37.0
Felix Afena-Gyan (2003),2.8,2.0,8.0,0.0,1.1,2.0,2003.0,18.0
Felix Agu (1999),7.8,1.0,4.0,0.0,0.6,1.0,1999.0,22.0
Felix Götze (1998),1.4,1.0,1.0,0.0,0.9,1.0,1998.0,23.0
Felix Kalu Nmecha (2000),2.1,0.0,7.0,0.0,0.3,0.0,2000.0,21.0
Felix Klaus (1992),35.8,5.0,89.0,0.0,8.5,5.0,1992.0,29.0
Felix Kroos (1991),4.2,0.0,5.0,0.0,0.4,0.0,1991.0,30.0
Felix Passlack (1998),7.0,1.0,5.0,0.0,0.9,1.0,1998.0,23.0
Femi Seriki (2002),0.0,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
Ferland Mendy (1995),107.69999999999999,5.0,69.0,0.0,3.8,5.0,1995.0,26.0
Fernandinho (1985),104.0,7.0,120.0,0.0,7.1000000000000005,7.0,1985.0,36.0
Fernando (1987),74.8,6.0,26.0,0.0,3.5,6.0,1987.0,34.0
Fernando Calero (1995),47.199999999999996,1.0,8.0,0.0,0.6,1.0,1995.0,26.0
Fernando Forestieri (1990),6.699999999999999,3.0,14.0,0.0,2.2,3.0,1990.0,31.0
Fernando Llorente (1985),24.400000000000002,6.0,73.0,0.0,10.000000000000002,6.0,1985.0,36.0
Fernando Marçal (1989),51.8,0.0,21.0,0.0,0.9,0.0,1989.0,32.0
Fernando Navarro (1982),11.6,0.0,0.0,0.0,0.0,0.0,1982.0,39.0
Fernando Niño (2000),15.200000000000001,6.0,32.0,0.0,7.1,6.0,2000.0,21.0
Fernando Torres (1984),10.9,5.0,29.0,0.0,4.1,5.0,1984.0,37.0
Ferris N'Goma (1993),0.3,1.0,1.0,1.0,0.0,0.0,1993.0,28.0
Ferrán Torres (2000),55.8,15.0,101.0,0.0,13.5,15.0,2000.0,21.0
Fidel (1989),40.8,8.0,25.0,3.0,2.7,5.0,1989.0,32.0
Fikayo Tomori (1997),47.5,2.0,17.0,0.0,1.6,2.0,1997.0,24.0
Filip Bradarić (1992),24.400000000000002,0.0,20.0,0.0,0.9,0.0,1992.0,29.0
Filip Helander (1993),46.8,0.0,14.0,0.0,1.6,0.0,1993.0,28.0
Filip Jagiełło (1997),6.1,0.0,5.0,0.0,0.3,0.0,1997.0,24.0
Filip Kostić (1992),137.1,22.0,292.0,0.0,21.9,22.0,1992.0,29.0
Filip Krovinović (1995),6.1,0.0,8.0,0.0,0.2,0.0,1995.0,26.0
Filip Kusić (1996),0.2,0.0,0.0,0.0,0.0,0.0,1996.0,25.0
Filip Malbašić (1992),9.6,0.0,9.0,0.0,0.6,0.0,1992.0,29.0
Filip Đorđević (1987),7.0,1.0,15.0,0.0,2.7,1.0,1987.0,34.0
Filip Đuričić (1992),73.0,14.0,142.0,1.0,12.3,13.0,1992.0,29.0
Filipe Luís (1985),41.0,3.0,16.0,0.0,0.8999999999999999,3.0,1985.0,36.0
Filippo Bandinelli (1995),9.5,2.0,20.0,0.0,1.5,2.0,1995.0,26.0
Filippo Costa (1995),22.7,0.0,13.0,0.0,0.7,0.0,1995.0,26.0
Filippo Delli Carri (1999),1.7,0.0,4.0,0.0,0.1,0.0,1999.0,22.0
Filippo Distefano (2003),0.0,0.0,0.0,0.0,0.0,0.0,2003.0,18.0
Filippo Falco (1992),22.4,4.0,57.0,0.0,3.1,4.0,1992.0,29.0
Filippo Melegoni (1999),6.699999999999999,1.0,6.0,0.0,0.5,1.0,1999.0,22.0
Filippo Romagna (1997),53.8,0.0,11.0,0.0,0.7,0.0,1997.0,24.0
Fin Bartels (1987),16.6,2.0,29.0,0.0,3.4,2.0,1987.0,34.0
Fisnik Asllani (2002),0.0,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
Flavien Tait (1993),98.0,14.0,207.0,0.0,15.4,14.0,1993.0,28.0
Flavio Junior Bianchi (2000),3.5,1.0,11.0,0.0,0.9,1.0,2000.0,21.0
Flavius Daniliuc (2001),22.299999999999997,1.0,8.0,0.0,0.8,1.0,2001.0,20.0
Florent Balmont (1980),26.1,1.0,17.0,0.0,0.5,1.0,1980.0,41.0
Florent Hadergjonaj (1994),39.1,0.0,14.0,0.0,0.7,0.0,1994.0,27.0
Florent Mollet (1991),103.10000000000001,26.0,250.0,1.0,15.6,25.0,1991.0,30.0
Florent Muslija (1998),7.5,2.0,19.0,0.0,0.9,2.0,1998.0,23.0
Florent Ogier (1989),16.9,1.0,6.0,0.0,0.3,1.0,1989.0,32.0
Florent Poulolo (1997),0.0,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Florent da Silva (2003),0.0,0.0,0.0,0.0,0.0,0.0,2003.0,18.0
Florentin Pogba (1990),3.6,0.0,1.0,0.0,0.1,0.0,1990.0,31.0
Florentino Luís (1999),10.2,0.0,1.0,0.0,0.1,0.0,1999.0,22.0
Florian Ayé (1997),15.3,0.0,27.0,0.0,3.1,0.0,1997.0,24.0
Florian Baak (1999),0.0,0.0,0.0,0.0,0.0,0.0,1999.0,22.0
Florian Chabrolle (1998),0.2,0.0,0.0,0.0,0.0,0.0,1998.0,23.0
Florian Flick (2000),4.0,1.0,1.0,0.0,0.5,1.0,2000.0,21.0
Florian Grillitsch (1995),106.6,3.0,94.0,0.0,6.2,3.0,1995.0,26.0
